ReceiptId,LoanId,TransactionType,PaymentMode,TransactionAmount,NPA
445760,#!!@#=,Disbursement,CASH,20000.00,True
445761,#!!@#?,Disbursement,CASH,14970.00,True
445768,#!!@$@,Disbursement,ADJUST OUT,23500.00,True
445776,#!!@$#,Disbursement,CASH,5000.00,True
445777,#!!@$$,Disbursement,CASH,8500.00,True
445785,#!!@$!,Disbursement,ADJUST OUT,42500.00,True
445793,#!!@%#,Disbursement,BANK,364700.00,True
445815,#!!@%&,Disbursement,CASH,14000.00,True
445818,#!!@%+,Disbursement,BANK,97000.00,True
445835,#!!@%=,Disbursement,BANK,11000.00,True
445851,#!!@&#,Disbursement,ADJUST OUT,37950.00,True
445851,#!!@&#,Disbursement,CASH,37950.00,True
445860,#!!@&%,Disbursement,CASH,15000.00,True
445861,#!!@&&,Disbursement,CASH,18000.00,True
445870,#!!@&=,Disbursement,ADJUST OUT,58000.00,True
445870,#!!@&=,Disbursement,CASH,58000.00,True
445876,#!!@&!,Disbursement,ADJUST OUT,60000.00,True
445892,#!!@*$,Disbursement,ADJUST OUT,50000.00,True
445894,#!!@*&,Disbursement,CASH,10970.00,True
445896,#!!@**,Disbursement,ADJUST OUT,86000.00,True
445896,#!!@**,Disbursement,CASH,86000.00,True
445896,#!!@**,Disbursement,BANK,86000.00,True
445899,#!!@*+,Disbursement,ADJUST OUT,21570.00,True
445899,#!!@*+,Disbursement,CASH,21570.00,True
445901,#!!@*=,Disbursement,ADJUST OUT,32000.00,True
445901,#!!@*=,Disbursement,BANK,32000.00,True
445905,#!!@*!,Disbursement,ADJUST OUT,29000.00,True
445905,#!!@*!,Disbursement,CASH,29000.00,True
445922,#!!@+$,Disbursement,BANK,42950.00,True
445927,#!!@+%,Disbursement,ADJUST OUT,56000.00,True
445927,#!!@+%,Disbursement,CASH,56000.00,True
445930,#!!@++,Disbursement,ADJUST OUT,62000.00,True
445959,#!!@+?,Disbursement,CASH,19970.00,True
445960,#!!@+!,Disbursement,BANK,19970.00,True
445961,#!!@=@,Disbursement,CASH,19970.00,True
445963,#!!@=#,Disbursement,CASH,1600.00,True
445965,#!!@=$,Disbursement,CASH,271850.00,True
445965,#!!@=$,Disbursement,BANK,271850.00,True
445978,#!!@=*,Disbursement,ADJUST OUT,40950.00,True
445981,#!!@=?,Disbursement,CASH,5000.00,True
445983,#!!@=!,Disbursement,CASH,11470.00,True
445989,#!!@?@,Disbursement,ADJUST OUT,82354.00,True
445990,#!!@?#,Disbursement,ADJUST OUT,18770.00,True
445990,#!!@?#,Disbursement,CASH,18770.00,True
446006,#!!@?+,Disbursement,CASH,15500.00,True
446007,#!!@?=,Disbursement,CASH,20000.00,True
446008,#!!@??,Disbursement,CASH,4000.00,True
446010,#!!@?!,Disbursement,ADJUST OUT,46197.00,True
446015,#!??=%,Topup,CASH,5340.00,True
446017,#!!@!@,Disbursement,ADJUST OUT,25870.00,True
446026,#!!@!&,Disbursement,ADJUST OUT,35500.00,True
446029,#!!@!*,Disbursement,CASH,20000.00,True
446030,#!!@!+,Disbursement,CASH,8000.00,True
446035,#!!#@#,Disbursement,CASH,13500.00,True
446044,#!!#@$,Disbursement,CASH,20000.00,True
446050,#!!#@%,Disbursement,ADJUST OUT,24532.00,True
446052,#!!#@&,Disbursement,CASH,30000.00,True
446052,#!!#@&,Disbursement,BANK,30000.00,True
446057,#!!#@=,Disbursement,ADJUST OUT,43000.00,True
446060,#!!#@?,Disbursement,ADJUST OUT,70000.00,True
446060,#!!#@?,Disbursement,CASH,70000.00,True
446060,#!!#@?,Disbursement,BANK,70000.00,True
446066,#!!##@,Disbursement,CASH,15000.00,True
446067,#!!###,Disbursement,ADJUST OUT,31892.00,True
446070,#!!##$,Disbursement,CASH,14000.00,True
446075,#!!##*,Disbursement,CASH,17000.00,True
446077,#!!##+,Disbursement,CASH,17000.00,True
446081,#!!##=,Disbursement,CASH,19970.00,True
446086,#!!##?,Disbursement,ADJUST OUT,6500.00,True
446094,#!!#$$,Disbursement,ADJUST OUT,15000.00,True
446095,#!!#$%,Disbursement,CASH,16000.00,True
446096,#!!#$&,Disbursement,ADJUST OUT,10000.00,True
446099,#!!#$*,Disbursement,CASH,13000.00,True
446110,#!!#$=,Disbursement,CASH,15000.00,True
446111,#!!#$?,Disbursement,CASH,7000.00,True
446118,#!!#%#,Disbursement,CASH,12000.00,True
446118,#!!#%#,Disbursement,ADJUST OUT,12000.00,True
446120,#!!#%$,Disbursement,CASH,15000.00,True
446121,#!!#%%,Disbursement,ADJUST OUT,11500.00,True
446131,#!!#%+,Disbursement,CASH,30000.00,True
446131,#!!#%+,Disbursement,BANK,30000.00,True
446139,#!!#%?,Disbursement,CASH,19970.00,True
446143,#!!#%!,Disbursement,ADJUST OUT,15770.00,True
446143,#!!#%!,Disbursement,CASH,15770.00,True
446145,#!!#&@,Disbursement,ADJUST OUT,74340.00,True
446147,#!!#&#,Disbursement,ADJUST OUT,24037.00,True
446149,#!!#&$,Disbursement,ADJUST OUT,24037.00,True
446151,#!!#&%,Disbursement,ADJUST OUT,24638.00,True
446153,#!!#&&,Disbursement,ADJUST OUT,61360.00,True
446163,#!!#&+,Disbursement,ADJUST OUT,50000.00,True
446163,#!!#&+,Disbursement,CASH,50000.00,True
446163,#!!#&+,Disbursement,BANK,50000.00,True
446167,#!!#&=,Disbursement,CASH,15000.00,True
446168,#!!#&?,Disbursement,CASH,30000.00,True
446168,#!!#&?,Disbursement,BANK,30000.00,True
446177,#!!#*#,Disbursement,ADJUST OUT,30522.00,True
446179,#!!#*$,Disbursement,ADJUST OUT,5562.00,True
446199,#!!#*?,Disbursement,ADJUST OUT,72668.00,True
446203,#!!#+@,Disbursement,ADJUST OUT,139218.00,True
446206,#!!#+#,Disbursement,ADJUST OUT,75023.00,True
446208,#!!#+$,Disbursement,ADJUST OUT,6136.00,True
446210,#!!#+%,Disbursement,ADJUST OUT,115923.00,True
446219,#!!#++,Disbursement,ADJUST OUT,191351.00,True
446219,#!!#++,Disbursement,CASH,191351.00,True
446226,#!!#=#,Disbursement,CASH,3480.00,True
446232,#!!#=&,Disbursement,BANK,60000.00,True
446234,#!!#=+,Disbursement,BANK,66930.00,True
446243,#!!#=!,Disbursement,CASH,12000.00,True
446243,#!!#=!,Disbursement,ADJUST OUT,12000.00,True
446248,#!!#?@,Disbursement,CASH,13000.00,True
446261,#!!#?%,Disbursement,CASH,9970.00,True
446268,#!!#?&,Disbursement,CASH,6970.00,True
446270,#!!#?*,Disbursement,ADJUST OUT,125548.00,True
446304,#!!#!@,Disbursement,BANK,109850.00,True
446305,#!!#!#,Disbursement,ADJUST OUT,70000.00,True
446305,#!!#!#,Disbursement,CASH,70000.00,True
446305,#!!#!#,Disbursement,BANK,70000.00,True
446307,#!!#!$,Disbursement,CASH,48000.00,True
446307,#!!#!$,Disbursement,BANK,48000.00,True
446312,#!!#!%,Disbursement,ADJUST OUT,55000.00,True
446312,#!!#!%,Disbursement,CASH,55000.00,True
446314,#!!#!&,Disbursement,CASH,19970.00,True
446315,#!!#!*,Disbursement,ADJUST OUT,40000.00,True
446315,#!!#!*,Disbursement,CASH,40000.00,True
446315,#!!#!*,Disbursement,BANK,40000.00,True
446321,#!!#!=,Disbursement,ADJUST OUT,72676.00,True
446324,#!!#!?,Disbursement,ADJUST OUT,15961.00,True
446326,#!!#!!,Disbursement,ADJUST OUT,12892.00,True
446340,#!!$@&,Disbursement,CASH,20000.00,True
446341,#!!$@*,Disbursement,CASH,23000.00,True
446341,#!!$@*,Disbursement,BANK,23000.00,True
446345,#!!$@=,Disbursement,CASH,13470.00,True
446358,#!!$@?,Disbursement,CASH,20000.00,True
446363,#!!$@!,Disbursement,ADJUST OUT,55000.00,True
446363,#!!$@!,Disbursement,CASH,55000.00,True
446364,#!!$#@,Disbursement,ADJUST OUT,25000.00,True
446365,#!!$##,Disbursement,ADJUST OUT,25000.00,True
446366,#!!$#$,Disbursement,ADJUST OUT,24000.00,True
446371,#!!$#*,Disbursement,ADJUST OUT,36000.00,True
446373,#!!$#=,Disbursement,ADJUST OUT,35000.00,True
446376,#!!$#?,Disbursement,ADJUST OUT,9500.00,True
446377,#!!$#!,Disbursement,CASH,20000.00,True
446385,#!!$$#,Disbursement,ADJUST OUT,40000.00,True
446385,#!!$$#,Disbursement,CASH,40000.00,True
446387,#!!$$$,Disbursement,CASH,15000.00,True
446388,#!!$$%,Disbursement,BANK,26000.00,True
446391,#!!$$&,Disbursement,ADJUST OUT,9970.00,True
446395,#!!$$=,Disbursement,CASH,14970.00,True
446400,#!!$$!,Disbursement,ADJUST OUT,152500.00,True
446400,#!!$$!,Disbursement,CASH,152500.00,True
446419,#!!$%%,Disbursement,CASH,18000.00,True
446423,#!!$%+,Disbursement,ADJUST OUT,82930.00,True
446425,#!!$%?,Disbursement,ADJUST OUT,99850.00,True
446425,#!!$%?,Disbursement,CASH,99850.00,True
446427,#!!$%!,Disbursement,ADJUST OUT,114850.00,True
446430,#!!$&#,Disbursement,ADJUST OUT,10470.00,True
446430,#!!$&#,Disbursement,CASH,10470.00,True
446431,#!!$&$,Disbursement,BANK,44950.00,True
446435,#!!$&&,Disbursement,ADJUST OUT,23500.00,True
446437,#!!$&*,Disbursement,ADJUST OUT,19000.00,True
446437,#!!$&*,Disbursement,CASH,19000.00,True
446439,#!!$&+,Disbursement,ADJUST OUT,31500.00,True
446442,#!!$&=,Disbursement,CASH,10000.00,True
446462,#!!$&?,Disbursement,CASH,129850.00,True
446462,#!!$&?,Disbursement,BANK,129850.00,True
446466,#!!$&!,Disbursement,CASH,16970.00,True
446468,#!!$*#,Disbursement,CASH,16000.00,True
446469,#!!$*$,Disbursement,BANK,35000.00,True
446470,#!!$*%,Disbursement,BANK,39000.00,True
446473,#!!$**,Disbursement,CASH,9000.00,True
446478,#!!$*+,Disbursement,CASH,8000.00,True
446494,#!!$+@,Disbursement,BANK,36000.00,True
446504,#!!$+$,Disbursement,CASH,9970.00,True
446506,#!!$+%,Disbursement,ADJUST OUT,32950.00,True
446507,#!!$+&,Disbursement,CASH,10770.00,True
446508,#!!$+*,Disbursement,ADJUST OUT,65930.00,True
446516,#!!$+=,Disbursement,ADJUST OUT,23970.00,True
446516,#!!$+=,Disbursement,CASH,23970.00,True
446522,#!!$%@,Topup,CASH,7013.00,True
446524,#!!$=#,Disbursement,ADJUST OUT,68000.00,True
446534,#!!$=$,Disbursement,BANK,69500.00,True
446535,#!!$=%,Disbursement,BANK,23470.00,True
446536,#!!$=&,Disbursement,CASH,27500.00,True
446536,#!!$=&,Disbursement,BANK,27500.00,True
446544,#!!$=!,Disbursement,ADJUST OUT,15701.00,True
446549,#!!$?#,Disbursement,ADJUST OUT,29000.00,True
446549,#!!$?#,Disbursement,CASH,29000.00,True
446553,#!!$?$,Disbursement,CASH,154000.00,True
446553,#!!$?$,Disbursement,BANK,154000.00,True
446572,#!!$?+,Disbursement,ADJUST OUT,64000.00,True
446572,#!!$?+,Disbursement,CASH,64000.00,True
446579,#!!$??,Disbursement,CASH,49930.00,True
446579,#!!$??,Disbursement,ADJUST OUT,49930.00,True
446581,#!!$?!,Disbursement,ADJUST OUT,193850.00,True
446600,#!!$!%,Disbursement,ADJUST OUT,29950.00,True
446620,#!!%@$,Disbursement,ADJUST OUT,25000.00,True
446625,#!!%@&,Disbursement,ADJUST OUT,52625.00,True
446631,#!!%@*,Disbursement,ADJUST OUT,25000.00,True
446631,#!!%@*,Disbursement,CASH,25000.00,True
446632,#!!%@+,Disbursement,ADJUST OUT,30000.00,True
446632,#!!%@+,Disbursement,CASH,30000.00,True
446634,#!!%@?,Disbursement,ADJUST OUT,21000.00,True
446634,#!!%@?,Disbursement,CASH,21000.00,True
446650,#!!%#*,Disbursement,BANK,12970.00,True
446656,#!!%#?,Disbursement,CASH,5000.00,True
446664,#!!$&@,Topup,CASH,11000.00,True
446666,#!!%$#,Disbursement,CASH,24950.00,True
446666,#!!%$#,Disbursement,BANK,24950.00,True
446668,#!!%$%,Disbursement,CASH,20000.00,True
446669,#!!%$&,Disbursement,CASH,20000.00,True
446670,#!!%$*,Disbursement,CASH,10000.00,True
446673,#!!%$?,Disbursement,CASH,14470.00,True
446677,#!!%%@,Disbursement,CASH,25950.00,True
446677,#!!%%@,Disbursement,ADJUST OUT,25950.00,True
446678,#!!%%#,Disbursement,ADJUST OUT,153350.00,True
446688,#!!%%$,Disbursement,ADJUST OUT,28003.00,True
446689,#!!%%%,Disbursement,CASH,10970.00,True
446697,#!!%%*,Disbursement,CASH,11800.00,True
446698,#!!%%+,Disbursement,CASH,11800.00,True
446699,#!!%%=,Disbursement,ADJUST OUT,27002.00,True
446706,#!!%%!,Disbursement,ADJUST OUT,14896.00,True
446710,#!!%&#,Disbursement,CASH,19000.00,True
446713,#!!%&&,Disbursement,ADJUST OUT,8690.00,True
446714,#!!%&*,Disbursement,CASH,20000.00,True
446716,#!!%&+,Disbursement,CASH,24000.00,True
446716,#!!%&+,Disbursement,BANK,24000.00,True
446720,#!!%&?,Disbursement,CASH,20000.00,True
446722,#!!%&!,Disbursement,ADJUST OUT,13000.00,True
446724,#!!%*@,Disbursement,ADJUST OUT,9000.00,True
446726,#!!%*#,Disbursement,ADJUST OUT,7430.00,True
446732,#!!%*$,Disbursement,ADJUST OUT,8050.00,True
446735,#!!%*%,Disbursement,BANK,10000.00,True
446737,#!!%*&,Disbursement,BANK,35000.00,True
446738,#!!%**,Disbursement,CASH,12000.00,True
446739,#!!%*+,Disbursement,CASH,9676.00,True
446739,#!!%*+,Disbursement,ADJUST OUT,9676.00,True
446746,#!!%*=,Disbursement,ADJUST OUT,10862.00,True
446748,#!!%*?,Disbursement,ADJUST OUT,297340.00,True
446748,#!!%*?,Disbursement,CASH,297340.00,True
446748,#!!%*?,Disbursement,BANK,297340.00,True
446759,#!!%+@,Disbursement,CASH,20000.00,True
446761,#!!%+#,Disbursement,CASH,10000.00,True
446763,#!!%+$,Disbursement,ADJUST OUT,10245.00,True
446766,#!!%+%,Disbursement,CASH,9970.00,True
446767,#!!%+&,Disbursement,ADJUST OUT,39405.00,True
446769,#!!%+*,Disbursement,ADJUST OUT,25303.00,True
446770,#!!%++,Disbursement,BANK,50000.00,True
446779,#!!%+=,Disbursement,ADJUST OUT,18267.00,True
446784,#!!%+?,Disbursement,ADJUST OUT,180000.00,True
446785,#!!%+!,Disbursement,ADJUST OUT,9134.00,True
446786,#!!%=@,Disbursement,ADJUST OUT,7288.00,True
446788,#!!%=$,Disbursement,ADJUST OUT,30311.00,True
446790,#!!%=%,Disbursement,ADJUST OUT,51484.00,True
446791,#!!%=&,Disbursement,ADJUST OUT,124273.00,True
446792,#!!%=*,Disbursement,ADJUST OUT,147944.00,True
446793,#!!%=+,Disbursement,ADJUST OUT,49554.00,True
446794,#!!%==,Disbursement,ADJUST OUT,88766.00,True
446796,#!!%=?,Disbursement,ADJUST OUT,37858.00,True
446799,#!!%=!,Disbursement,ADJUST OUT,30902.00,True
446800,#!!%?@,Disbursement,ADJUST OUT,50280.00,True
446801,#!!%?#,Disbursement,ADJUST OUT,23328.00,True
446803,#!!%?$,Disbursement,ADJUST OUT,13083.00,True
446805,#!!%?%,Disbursement,ADJUST OUT,55000.00,True
446806,#!!%?&,Disbursement,ADJUST OUT,19625.00,True
446808,#!!%?*,Disbursement,ADJUST OUT,14194.00,True
446810,#!!%?+,Disbursement,ADJUST OUT,21353.00,True
446812,#!!%?=,Disbursement,ADJUST OUT,27250.00,True
446814,#!!%??,Disbursement,BANK,19970.00,True
446816,#!!%!@,Disbursement,ADJUST OUT,25550.00,True
446818,#!!%!#,Disbursement,ADJUST OUT,53000.00,True
446819,#!!%!$,Disbursement,ADJUST OUT,12219.00,True
446822,#!!%!&,Disbursement,ADJUST OUT,16293.00,True
446824,#!!%!*,Disbursement,ADJUST OUT,41793.00,True
446827,#!!%!+,Disbursement,ADJUST OUT,8146.00,True
446828,#!!%!=,Disbursement,CASH,200000.00,True
446828,#!!%!=,Disbursement,ADJUST OUT,200000.00,True
446828,#!!%!=,Disbursement,BANK,200000.00,True
446830,#!!%!?,Disbursement,ADJUST OUT,69368.00,True
446832,#!!%!!,Disbursement,ADJUST OUT,90273.00,True
446838,#!!&@#,Disbursement,BANK,133930.00,True
446838,#!!&@#,Disbursement,CASH,133930.00,True
446848,#!!@%%,Topup,CASH,2000.00,True
446854,#!!&@%,Disbursement,CASH,25500.00,True
446854,#!!&@%,Disbursement,ADJUST OUT,25500.00,True
446856,#!!&@&,Disbursement,CASH,25500.00,True
446856,#!!&@&,Disbursement,BANK,25500.00,True
446860,#!!&@+,Disbursement,CASH,25500.00,True
446860,#!!&@+,Disbursement,BANK,25500.00,True
446861,#!!&@=,Disbursement,CASH,9970.00,True
446862,#!!&@?,Disbursement,ADJUST OUT,16990.00,True
446863,#!!&@!,Disbursement,CASH,10000.00,True
446868,#!!&#@,Disbursement,ADJUST OUT,47000.00,True
446868,#!!&#@,Disbursement,CASH,47000.00,True
446869,#!!&##,Disbursement,ADJUST OUT,124850.00,True
446869,#!!&##,Disbursement,CASH,124850.00,True
446877,#!!&#$,Disbursement,CASH,10000.00,True
446883,#!!&#%,Disbursement,ADJUST OUT,23970.00,True
446908,#!!&$$,Disbursement,CASH,45000.00,True
446908,#!!&$$,Disbursement,BANK,45000.00,True
446911,#!!&$%,Disbursement,CASH,25950.00,True
446911,#!!&$%,Disbursement,BANK,25950.00,True
446933,#!!&%@,Disbursement,BANK,61000.00,True
446933,#!!&%@,Disbursement,CASH,61000.00,True
446934,#!!&%#,Disbursement,BANK,80000.00,True
446941,#!!&%$,Disbursement,ADJUST OUT,142870.00,True
446945,#!!&%*,Disbursement,ADJUST OUT,158638.00,True
446947,#!!&%+,Disbursement,CASH,30000.00,True
446947,#!!&%+,Disbursement,BANK,30000.00,True
446948,#!!&%=,Disbursement,ADJUST OUT,10000.00,True
446952,#!!&%?,Disbursement,ADJUST OUT,235329.00,True
446957,#!!&&@,Disbursement,ADJUST OUT,20000.00,True
446961,#!!&&#,Disbursement,ADJUST OUT,66749.00,True
446963,#!!&&$,Disbursement,ADJUST OUT,63883.00,True
446966,#!!&&%,Disbursement,ADJUST OUT,192150.00,True
446966,#!!&&%,Disbursement,CASH,192150.00,True
446966,#!!&&%,Disbursement,BANK,192150.00,True
446967,#!!&&&,Disbursement,ADJUST OUT,158216.00,True
446969,#!!&&*,Disbursement,ADJUST OUT,158216.00,True
446974,#!!&&+,Disbursement,BANK,54700.00,True
446975,#!!&&=,Disbursement,CASH,10000.00,True
446984,#!!&*@,Disbursement,CASH,13000.00,True
446985,#!!&*#,Disbursement,ADJUST OUT,127000.00,True
446985,#!!&*#,Disbursement,CASH,127000.00,True
446989,#!!&*&,Disbursement,BANK,29000.00,True
446992,#!!&**,Disbursement,ADJUST OUT,174000.00,True
446992,#!!&**,Disbursement,CASH,174000.00,True
446993,#!!&*+,Disbursement,CASH,9000.00,True
446994,#!!&*=,Disbursement,ADJUST OUT,25000.00,True
447001,#!!&+@,Disbursement,ADJUST OUT,399700.00,True
447001,#!!&+@,Disbursement,CASH,399700.00,True
447001,#!!&+@,Disbursement,BANK,399700.00,True
447002,#!!&+#,Disbursement,CASH,6000.00,True
447004,#!!&+$,Disbursement,ADJUST OUT,41810.00,True
447006,#!!&+%,Disbursement,ADJUST OUT,15683.00,True
447008,#!!&+&,Disbursement,ADJUST OUT,13460.00,True
447010,#!!&+*,Disbursement,ADJUST OUT,28480.00,True
447012,#!!&++,Disbursement,ADJUST OUT,58295.00,True
447014,#!!&+=,Disbursement,ADJUST OUT,14942.00,True
447016,#!!&+?,Disbursement,ADJUST OUT,19511.00,True
447019,#!!&+!,Disbursement,ADJUST OUT,19008.00,True
447021,#!!&=@,Disbursement,ADJUST OUT,53614.00,True
447023,#!!&=#,Disbursement,CASH,7000.00,True
447024,#!!&=$,Disbursement,ADJUST OUT,14565.00,True
447029,#!!&=%,Disbursement,ADJUST OUT,120000.00,True
447029,#!!&=%,Disbursement,CASH,120000.00,True
447030,#!!&=&,Disbursement,ADJUST OUT,27737.00,True
447034,#!!&=*,Disbursement,ADJUST OUT,42390.00,True
447037,#!!&=+,Disbursement,ADJUST OUT,51000.00,True
447039,#!!&=?,Disbursement,ADJUST OUT,19000.00,True
447043,#!!&=!,Disbursement,ADJUST OUT,23000.00,True
447044,#!!&?@,Disbursement,ADJUST OUT,12960.00,True
447045,#!!&?#,Disbursement,ADJUST OUT,7000.00,True
447048,#!!&?$,Disbursement,ADJUST OUT,40957.00,True
447050,#!!&?%,Disbursement,ADJUST OUT,10615.00,True
447053,#!!&?&,Disbursement,ADJUST OUT,10491.00,True
447058,#!!&?*,Disbursement,ADJUST OUT,73830.00,True
447058,#!!&?*,Disbursement,CASH,73830.00,True
447059,#!!&?+,Disbursement,ADJUST OUT,11355.00,True
447061,#!!&?=,Disbursement,ADJUST OUT,17288.00,True
447066,#!!&??,Disbursement,ADJUST OUT,47902.00,True
447068,#!!&?!,Disbursement,ADJUST OUT,25924.00,True
447071,#!!&!@,Disbursement,ADJUST OUT,59728.00,True
447072,#!!&!#,Disbursement,CASH,10970.00,True
447077,#!!&!$,Disbursement,ADJUST OUT,14688.00,True
447079,#!!&!%,Disbursement,ADJUST OUT,13083.00,True
447081,#!!&!&,Disbursement,ADJUST OUT,104960.00,True
447089,#!!&!*,Disbursement,BANK,18000.00,True
447090,#!!&!+,Disbursement,BANK,22000.00,True
447092,#!!&!=,Disbursement,CASH,17000.00,True
447097,#!!&!!,Disbursement,CASH,8000.00,True
447098,#!!*@@,Disbursement,CASH,12000.00,True
447101,#!!*@$,Disbursement,ADJUST OUT,71000.00,True
447101,#!!*@$,Disbursement,CASH,71000.00,True
447104,#!!*@%,Disbursement,CASH,18000.00,True
447114,#!!*@*,Disbursement,ADJUST OUT,22000.00,True
447115,#!!*@+,Disbursement,CASH,75000.00,True
447115,#!!*@+,Disbursement,BANK,75000.00,True
447121,#!!*@!,Disbursement,ADJUST OUT,62000.00,True
447136,#!!*#$,Disbursement,CASH,6970.00,True
447141,#!!*#%,Disbursement,CASH,13000.00,True
447150,#!!*#+,Disbursement,ADJUST OUT,20000.00,True
447152,#!!*#?,Disbursement,ADJUST OUT,100000.00,True
447154,#!!*$@,Disbursement,ADJUST OUT,17000.00,True
447158,#!!*$#,Disbursement,ADJUST OUT,35000.00,True
447160,#!!*$%,Disbursement,ADJUST OUT,30000.00,True
447166,#!!*$*,Disbursement,CASH,19900.00,True
447166,#!!*$*,Disbursement,BANK,19900.00,True
447181,#!!*%$,Disbursement,CASH,27950.00,True
447181,#!!*%$,Disbursement,BANK,27950.00,True
447190,#!!*%=,Disbursement,BANK,59930.00,True
447191,#!!*%?,Disbursement,CASH,15000.00,True
447192,#!!*%!,Disbursement,CASH,15000.00,True
447193,#!!*&@,Disbursement,CASH,20000.00,True
447206,#!!*&$,Disbursement,ADJUST OUT,2980.00,True
447208,#!!*&&,Disbursement,BANK,24950.00,True
447211,#!!*&*,Disbursement,ADJUST OUT,80930.00,True
447211,#!!*&*,Disbursement,CASH,80930.00,True
447216,#!!*&+,Disbursement,CASH,69930.00,True
447216,#!!*&+,Disbursement,BANK,69930.00,True
447226,#!!**@,Disbursement,CASH,7000.00,True
447227,#!!**#,Disbursement,BANK,105000.00,True
447227,#!!**#,Disbursement,BANK,105000.00,True
447235,#!!**%,Disbursement,CASH,99600.00,True
447235,#!!**%,Disbursement,BANK,99600.00,True
447238,#!!***,Disbursement,BANK,29970.00,True
447248,#!!*+@,Disbursement,BANK,31850.00,True
447248,#!!*+@,Disbursement,CASH,31850.00,True
447255,#!!*+$,Disbursement,CASH,9970.00,True
447257,#!!#@!,Topup,BANK,102993.00,True
447269,#!!*++,Disbursement,CASH,10470.00,True
447273,#!!*+?,Disbursement,ADJUST OUT,43950.00,True
447273,#!!*+?,Disbursement,BANK,43950.00,True
447273,#!!*+?,Disbursement,CASH,43950.00,True
447291,#!!*=%,Disbursement,BANK,240000.00,True
447304,#!!*=+,Disbursement,ADJUST OUT,10000.00,True
447321,#!!*?$,Disbursement,ADJUST OUT,13590.00,True
447327,#!!*?*,Disbursement,ADJUST OUT,14702.00,True
447332,#!!*?+,Disbursement,ADJUST OUT,59872.00,True
447333,#!!*?=,Disbursement,ADJUST OUT,144850.00,True
447333,#!!*?=,Disbursement,CASH,144850.00,True
447341,#!!*??,Disbursement,ADJUST OUT,59686.00,True
447341,#!!*??,Disbursement,CASH,59686.00,True
447347,#!!*!#,Disbursement,ADJUST OUT,90005.00,True
447348,#!!*!$,Disbursement,CASH,15000.00,True
447353,#!!*!&,Disbursement,ADJUST OUT,36108.00,True
447358,#!!*!+,Disbursement,ADJUST OUT,47682.00,True
447361,#!!*!=,Disbursement,ADJUST OUT,52462.00,True
447364,#!!*!!,Disbursement,ADJUST OUT,57243.00,True
447366,#!!+@@,Disbursement,ADJUST OUT,208000.00,True
447367,#!!+@#,Disbursement,ADJUST OUT,39795.00,True
447370,#!!+@$,Disbursement,ADJUST OUT,45053.00,True
447374,#!!+@&,Disbursement,ADJUST OUT,9760.00,True
447376,#!!+@*,Disbursement,ADJUST OUT,13961.00,True
447381,#!!+@+,Disbursement,CASH,12000.00,True
447382,#!!+@=,Disbursement,ADJUST OUT,54733.00,True
447388,#!!+#@,Disbursement,ADJUST OUT,33485.00,True
447392,#!!+##,Disbursement,ADJUST OUT,22609.00,True
447396,#!!+#%,Disbursement,ADJUST OUT,15000.00,True
447397,#!!+#&,Disbursement,CASH,13000.00,True
447398,#!!+#*,Disbursement,ADJUST OUT,23844.00,True
447404,#!!+#+,Disbursement,ADJUST OUT,9000.00,True
